_time,cpu-total,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,result,table
2020-06-18 18:05:44+00:00,10.701337667208401,22.377622377622377,3.803803803803804,20.32032032032032,2.3,17.8,1.8,15.7,1.5,_result,0
2020-06-18 18:05:54+00:00,9.816181067900462,20.92092092092092,3.2,19.5,1.6016016016016017,17.0,1.1,14.3,0.9009009009009009,_result,0
2020-06-18 18:06:04+00:00,9.94627014869424,22.0,3.2,19.38061938061938,1.3986013986013985,17.217217217217218,0.999000999000999,14.6,0.7992007992007992,_result,0
2020-06-18 18:06:14+00:00,10.1,21.47852147852148,3.2,19.739478957915832,1.6,17.2,1.4,15.184815184815184,1.0,_result,0
2020-06-18 18:06:24+00:00,10.507246376811594,23.023023023023022,3.3966033966033966,20.85828343313373,1.6,17.6,1.2,15.5,0.8,_result,0
2020-06-18 18:06:34+00:00,10.191321745654621,20.87912087912088,3.7037037037037037,19.41941941941942,1.9,18.081918081918083,1.4014014014014013,15.1,1.1011011011011012,_result,0
2020-06-18 18:06:44+00:00,9.52619077384673,20.12012012012012,3.196803196803197,19.1,1.5,16.5,1.1,13.813813813813814,0.8991008991008991,_result,0
2020-06-18 18:06:54+00:00,9.888736092011502,20.5,3.6036036036036037,19.2,1.7,16.916916916916918,1.3,14.885114885114884,1.0,_result,0
2020-06-18 18:07:04+00:00,10.352588147036759,21.4,3.9,20.7,1.5,17.882117882117882,1.1011011011011012,15.415415415415415,0.9009009009009009,_result,0
2020-06-18 18:07:14+00:00,9.75,20.9,3.096903096903097,19.31931931931932,1.3013013013013013,16.733466933867735,1.098901098901099,14.785214785214785,0.7992007992007992,_result,0
2020-06-18 18:07:24+00:00,10.647338165458635,23.7,3.5035035035035036,20.47952047952048,2.097902097902098,17.664670658682635,1.3,15.215215215215215,1.2,_result,0
2020-06-18 18:07:34+00:00,9.939984996249063,20.7,3.4,20.0,1.6016016016016017,17.034068136272545,1.2,14.685314685314685,0.9,_result,0
2020-06-18 18:07:44+00:00,9.922519370157461,20.67932067932068,3.4,19.2,1.898101898101898,16.9,1.4014014014014013,14.714714714714715,1.1988011988011988,_result,0
2020-06-18 18:07:54+00:00,10.361204849393825,21.32132132132132,3.6963036963036964,19.98001998001998,1.9,17.68231768231768,1.5984015984015985,15.3,1.4014014014014013,_result,0
2020-06-18 18:08:04+00:00,10.913864233029129,22.577422577422578,3.7037037037037037,20.3,2.1,18.3,2.6026026026026026,16.3,1.4,_result,0
2020-06-18 18:08:14+00:00,10.425,20.841683366733466,4.095904095904096,19.71971971971972,2.3,17.68231768231768,1.898101898101898,15.384615384615385,1.5015015015015014,_result,0
2020-06-18 18:08:24+00:00,11.02775693923481,24.275724275724276,3.907815631262525,20.9,2.3,17.81781781781782,1.9,15.715715715715715,1.3986013986013985,_result,0
2020-06-18 18:08:34+00:00,11.07084843183806,23.376623376623378,4.095904095904096,20.6,2.6,18.28171828171828,1.9,15.984015984015985,1.7017017017017018,_result,0
2020-06-18 18:08:44+00:00,9.763720465058132,20.12012012012012,3.5,18.88111888111888,1.5,16.916916916916918,1.4,14.414414414414415,1.3986013986013985,_result,0
2020-06-18 18:08:54+00:00,10.02750687671918,20.77922077922078,3.6,19.21921921921922,1.901901901901902,17.0,1.5015015015015014,15.0,1.2,_result,0
2020-06-18 18:09:04+00:00,10.934766308422894,22.42242242242242,4.4,20.4,2.3,18.5,1.996007984031936,15.884115884115884,1.6,_result,0
2020-06-18 18:09:14+00:00,9.8875,20.2,3.5,18.8,1.898101898101898,17.08291708291708,1.4014014014014013,15.1,1.1011011011011012,_result,0
2020-06-18 18:09:24+00:00,11.576447055881985,24.4,3.796203796203796,22.8,2.2,19.21921921921922,1.9,16.716716716716718,1.6,_result,0
2020-06-18 18:09:34+00:00,11.175,22.5,4.2042042042042045,20.9,2.5,18.5,2.0,16.9,1.898101898101898,_result,0
2020-06-18 18:09:44+00:00,10.048743907011623,20.9,3.4965034965034967,19.1,1.9,17.1,1.4,15.3,1.2,_result,0
2020-06-18 18:09:54+00:00,9.908784205922778,20.77922077922078,3.5035035035035036,19.3,1.8,16.8,1.2987012987012987,14.785214785214785,1.0,_result,0
2020-06-18 18:10:04+00:00,10.141302988620733,21.12112112112112,3.8,19.08091908091908,1.9,17.78221778221778,1.3013013013013013,15.015015015015015,1.1011011011011012,_result,0
2020-06-18 18:10:14+00:00,9.94751312171957,20.5,3.7,19.2,1.7,17.117117117117118,1.3,15.0,0.999000999000999,_result,0
2020-06-18 18:10:24+00:00,11.05,24.875124875124875,3.796203796203796,20.62062062062062,2.0,18.2,1.4,16.4,1.1,_result,0
2020-06-18 18:10:34+00:00,10.6375,23.023023023023022,3.7037037037037037,20.37962037962038,2.097902097902098,17.9,1.4,14.9,1.7982017982017982,_result,0
2020-06-18 18:10:44+00:00,9.9375,21.1,3.4,18.8,1.6016016016016017,17.2,1.3986013986013985,14.985014985014985,1.001001001001001,_result,0
2020-06-18 18:10:54+00:00,10.188773596699587,20.8,3.7,19.51951951951952,2.1,17.182817182817182,1.7017017017017018,15.215215215215215,1.2987012987012987,_result,0
2020-06-18 18:11:04+00:00,11.365341335333833,22.2,4.7,21.5,2.5025025025025025,19.61961961961962,1.8,17.182817182817182,1.4014014014014013,_result,0
2020-06-18 18:11:14+00:00,9.67379077615298,20.2,3.4034034034034035,19.18081918081918,1.4985014985014986,16.6,1.1,14.5,0.9,_result,0
2020-06-18 18:11:24+00:00,10.85842808946645,22.977022977022976,3.6963036963036964,20.92092092092092,2.0,18.5,1.4985014985014986,16.183816183816184,1.1,_result,0
2020-06-18 18:11:34+00:00,11.8,23.3,4.595404595404595,22.0,3.3,19.18081918081918,2.5025025025025025,17.41741741741742,2.1,_result,0
2020-06-18 18:11:44+00:00,10.040010002500626,20.5,3.6,19.6,2.0,17.017017017017018,1.6,14.714714714714715,1.3,_result,0
2020-06-18 18:11:54+00:00,10.075,20.82082082082082,3.4034034034034035,19.48051948051948,1.9,17.9,1.4,14.585414585414586,1.1,_result,0
2020-06-18 18:12:04+00:00,10.334916270932267,21.47852147852148,3.9,20.02002002002002,1.8,16.983016983016984,1.3986013986013985,16.0,1.1,_result,0
2020-06-18 18:12:14+00:00,9.9,20.6,3.6,19.2,1.7,17.3,1.2,14.6,1.0,_result,0
2020-06-18 18:12:24+00:00,11.488936117014626,23.423423423423422,4.195804195804196,22.377622377622377,2.6,19.01901901901902,1.9,17.017017017017018,1.4,_result,0
2020-06-18 18:12:34+00:00,9.99124671751907,21.52152152152152,3.5035035035035036,19.91991991991992,1.5,16.8,1.2012012012012012,14.5,1.0,_result,0
2020-06-18 18:12:44+00:00,9.971260777208547,20.758483033932137,3.6,19.5,1.6,17.282717282717282,1.2,14.885114885114884,0.9,_result,0
2020-06-18 18:12:54+00:00,9.861267341582302,20.7,3.5,19.4,1.6,16.916916916916918,1.2012012012012012,14.514514514514515,0.9009009009009009,_result,0
2020-06-18 18:13:04+00:00,10.055027513756878,20.62062062062062,4.0,19.4,1.8,17.7,1.2987012987012987,14.8,0.999000999000999,_result,0
2020-06-18 18:13:14+00:00,10.468457214241099,21.47852147852148,3.9,19.78021978021978,1.9,17.882117882117882,1.5984015984015985,15.9,1.3,_result,0
2020-06-18 18:13:24+00:00,10.683012259194395,23.423423423423422,3.9,19.91991991991992,2.1021021021021022,18.01801801801802,1.4014014014014013,15.584415584415584,1.1011011011011012,_result,0
2020-06-18 18:13:34+00:00,10.2625,22.2,3.5,20.0,1.7964071856287425,17.2,1.4014014014014013,15.115115115115115,0.9,_result,0
2020-06-18 18:13:44+00:00,10.304771421433925,21.1,3.6963036963036964,19.48051948051948,1.8,17.78221778221778,1.3986013986013985,15.984015984015985,1.1988011988011988,_result,0
2020-06-18 18:13:54+00:00,10.033779557112473,20.5,3.803803803803804,19.31931931931932,1.8018018018018018,17.43486973947896,1.3,15.115115115115115,1.001001001001001,_result,0
2020-06-18 18:14:04+00:00,10.779415438421184,22.1,4.3,19.9,2.5,18.063872255489024,1.7,16.1,1.5984015984015985,_result,0
2020-06-18 18:14:14+00:00,10.216331124171564,20.9,3.8,19.0,2.2977022977022976,17.31731731731732,1.8,14.985014985014985,1.6016016016016017,_result,0
2020-06-18 18:14:24+00:00,10.32370953630796,21.5,3.5,20.07992007992008,1.5015015015015014,17.9,1.2,15.9,0.999000999000999,_result,0
2020-06-18 18:14:34+00:00,10.45,22.0,3.6963036963036964,19.81981981981982,1.7,17.9,1.2987012987012987,16.216216216216218,1.0,_result,0
2020-06-18 18:14:44+00:00,10.21505376344086,20.92092092092092,3.6036036036036037,19.5,1.9,17.482517482517483,1.402805611222445,15.6,1.2,_result,0
2020-06-18 18:14:54+00:00,10.007496251874063,21.157684630738522,3.5964035964035963,19.48051948051948,1.7,17.0,1.2987012987012987,15.0,0.9,_result,0
2020-06-18 18:15:04+00:00,10.45392022008253,20.94188376753507,4.104104104104104,19.91991991991992,2.197802197802198,17.71771771771772,1.7,15.484515484515484,1.5015015015015014,_result,0
2020-06-18 18:15:14+00:00,9.61129858767654,20.17982017982018,3.3,18.681318681318682,1.5015015015015014,16.7,1.1,14.7,0.7992007992007992,_result,0
2020-06-18 18:15:24+00:00,10.325,21.4,3.9,20.3,1.6,18.1,1.2,15.2,0.9,_result,0
2020-06-18 18:15:34+00:00,10.4375,22.07792207792208,4.0,19.81981981981982,1.8,18.1,1.2,15.6,0.9,_result,0
2020-06-18 18:15:44+00:00,10.041265474552958,20.52052052052052,3.7,19.81981981981982,1.6016016016016017,17.1,1.2,15.3,1.1,_result,0
2020-06-18 18:15:54+00:00,11.136107986501687,22.9,4.2,21.37862137862138,2.2977022977022976,18.6,1.8018018018018018,16.4,1.5,_result,0
2020-06-18 18:16:04+00:00,10.869565217391305,21.8,4.0,20.97902097902098,2.2,18.581418581418582,1.6966067864271457,16.2,1.5,_result,0
2020-06-18 18:16:14+00:00,10.128798299362261,20.7,3.6,19.81981981981982,1.8,17.4,1.3013013013013013,15.3,1.1011011011011012,_result,0
2020-06-18 18:16:24+00:00,10.288786098262284,20.92092092092092,3.8,20.1,1.7,18.0,1.6,14.914914914914915,1.2987012987012987,_result,0
2020-06-18 18:16:34+00:00,11.106946526736632,24.675324675324674,3.6963036963036964,19.9,2.3976023976023977,18.11811811811812,1.9,16.783216783216783,1.4,_result,0
2020-06-18 18:16:44+00:00,9.952488122030507,20.87912087912088,3.5,19.3,1.6016016016016017,17.4,1.1,14.814814814814815,0.9009009009009009,_result,0
2020-06-18 18:16:54+00:00,10.8,21.62162162162162,4.004004004004004,21.178821178821178,2.1,18.5,1.9,15.884115884115884,1.2987012987012987,_result,0
2020-06-18 18:17:04+00:00,10.4125,22.1,3.7,19.9,1.8,17.5,1.3986013986013985,15.7,1.2012012012012012,_result,0
2020-06-18 18:17:14+00:00,10.2375,21.4,3.6963036963036964,19.5,1.9,17.31731731731732,1.3,15.715715715715715,1.098901098901099,_result,0
2020-06-18 18:17:24+00:00,9.654052703884101,20.77922077922078,2.9029029029029028,18.61861861861862,1.3986013986013985,16.766467065868262,0.9009009009009009,14.885114885114884,0.8,_result,0
2020-06-18 18:17:34+00:00,12.288824928044049,25.825825825825827,4.8,23.3,2.7027027027027026,20.72072072072072,2.1021021021021022,17.2,1.8,_result,0
2020-06-18 18:17:44+00:00,10.096213919780082,20.67932067932068,3.4,19.9,1.7,17.71771771771772,1.2987012987012987,15.0,1.0,_result,0
2020-06-18 18:17:54+00:00,9.726215776972122,20.22022022022022,3.4965034965034967,18.7,1.5,17.08291708291708,1.1,15.0,0.8,_result,0
2020-06-18 18:18:04+00:00,10.173728283964504,21.37862137862138,3.5035035035035036,19.48051948051948,1.6,17.7,1.1988011988011988,15.615615615615615,0.9,_result,0
2020-06-18 18:18:14+00:00,10.065016254063515,20.8,3.4,19.01901901901902,2.0,17.2,1.4014014014014013,15.5,1.2,_result,0
2020-06-18 18:18:24+00:00,9.913739217402176,20.52052052052052,3.5,19.4,1.6,16.9,1.2,15.284715284715285,0.9009009009009009,_result,0
2020-06-18 18:18:34+00:00,13.459135216195952,28.8,4.395604395604396,26.473526473526473,2.0,22.7,1.4,20.82082082082082,1.098901098901099,_result,0
2020-06-18 18:18:44+00:00,15.128044971892567,32.3,4.604604604604605,30.2,1.6,26.573426573426573,1.1,23.652694610778443,0.8,_result,0
2020-06-18 18:18:54+00:00,13.375875875875876,28.8,4.1,26.626626626626628,1.5,23.223223223223222,1.2,20.841683366733466,0.9009009009009009,_result,0
2020-06-18 18:19:04+00:00,10.246157690865925,21.1,3.896103896103896,20.3,1.6016016016016017,17.6,1.2,15.184815184815184,0.999000999000999,_result,0
2020-06-18 18:19:14+00:00,10.78884860607576,21.9,3.8076152304609217,20.7,2.2977022977022976,18.5,1.6,16.3,1.3,_result,0
2020-06-18 18:19:24+00:00,10.172456885778555,21.178821178821178,3.6963036963036964,19.58041958041958,1.7,17.582417582417584,1.3,15.3,1.001001001001001,_result,0
2020-06-18 18:19:34+00:00,11.829436038514443,25.425425425425427,4.2,22.7,2.6,19.639278557114228,2.0,16.716716716716718,1.3986013986013985,_result,0
2020-06-18 18:19:44+00:00,9.970014992503748,20.47952047952048,3.6,19.1,1.6,17.465069860279442,1.2,15.284715284715285,1.001001001001001,_result,0
2020-06-18 18:19:54+00:00,10.056285178236397,20.52052052052052,4.0,19.01901901901902,1.8018018018018018,17.31731731731732,1.5,15.115115115115115,1.1,_result,0
2020-06-18 18:20:04+00:00,10.068707058088695,21.57842157842158,3.4965034965034967,19.08091908091908,1.898101898101898,17.4,1.4,14.785214785214785,0.999000999000999,_result,0
2020-06-18 18:20:14+00:00,10.225,20.9,3.803803803803804,19.9,1.5,17.7,1.2987012987012987,15.615615615615615,1.1,_result,0
2020-06-18 18:20:24+00:00,10.419011882426517,21.52152152152152,3.7,19.71971971971972,1.7,18.0,1.2024048096192386,16.5,1.0,_result,0
2020-06-18 18:20:34+00:00,10.747313171707074,22.6,4.5,20.9,1.6983016983016983,18.3,1.3,15.684315684315685,1.0,_result,0
2020-06-18 18:20:44+00:00,10.622344413896526,21.178821178821178,3.9,19.98001998001998,2.2022022022022023,18.4,1.8962075848303392,16.0,1.4014014014014013,_result,0
2020-06-18 18:20:54+00:00,10.222444388902774,21.2,3.9,19.6,1.8,17.68231768231768,1.3013013013013013,15.284715284715285,0.999000999000999,_result,0
2020-06-18 18:21:04+00:00,9.954977488744372,20.72072072072072,3.6,19.91991991991992,1.4014014014014013,17.017017017017018,1.1988011988011988,14.914914914914915,0.9,_result,0
2020-06-18 18:21:14+00:00,10.061242344706912,21.2,3.6,19.7,1.4970059880239521,17.382617382617383,1.1,15.115115115115115,0.9009009009009009,_result,0
2020-06-18 18:21:24+00:00,10.925,22.277722277722276,4.3,20.8,2.2022022022022023,18.41841841841842,1.7,16.283716283716284,1.4,_result,0
2020-06-18 18:21:34+00:00,11.463932991623953,26.326326326326328,3.8,22.2,2.0,18.7,1.4014014014014013,16.2,1.1,_result,0
2020-06-18 18:21:44+00:00,9.911261092363455,21.1,3.5,18.98101898101898,1.3,17.2,1.0,15.3,0.8991008991008991,_result,0
2020-06-18 18:21:54+00:00,9.908784205922778,20.7,3.5,19.0,1.4,17.382617382617383,1.1,15.3,0.8,_result,0
2020-06-18 18:22:04+00:00,10.153807677879204,21.7,3.5,19.91991991991992,1.5984015984015985,17.71771771771772,1.1988011988011988,14.714714714714715,1.0,_result,0
2020-06-18 18:22:14+00:00,9.886264216972878,20.67932067932068,3.4,19.38061938061938,1.3013013013013013,17.4,1.001001001001001,15.184815184815184,0.7,_result,0
2020-06-18 18:22:24+00:00,11.040260065016254,23.023023023023022,3.9,20.72072072072072,2.1,18.8,1.7,16.7,1.4,_result,0
2020-06-18 18:22:34+00:00,11.161104861892264,25.074925074925076,3.7,20.4,2.2,19.0,1.6983016983016983,16.016016016016017,1.2012012012012012,_result,0
2020-06-18 18:22:44+00:00,10.2,21.82182182182182,3.2,19.58041958041958,1.4,17.7,1.001001001001001,15.9,0.8991008991008991,_result,0
2020-06-18 18:22:54+00:00,10.00375140677754,21.2,3.3,19.61961961961962,1.4014014014014013,17.7,1.001001001001001,15.084915084915085,0.8,_result,0
2020-06-18 18:23:04+00:00,10.122469382654337,21.9,3.4,19.6,1.4985014985014986,17.2,1.098901098901099,15.484515484515484,0.8008008008008008,_result,0
2020-06-18 18:23:14+00:00,9.648793900762405,20.2,3.2,18.98101898101898,1.4,16.8,1.0,14.714714714714715,0.8991008991008991,_result,0
2020-06-18 18:23:24+00:00,9.94751312171957,20.4,3.6,19.1,1.5984015984015985,17.282717282717282,1.1988011988011988,15.515515515515515,0.9,_result,0
2020-06-18 18:23:34+00:00,10.873640794900638,23.376623376623378,3.796203796203796,20.5,2.2,17.81781781781782,1.5015015015015014,16.583416583416582,1.2,_result,0
2020-06-18 18:23:44+00:00,10.248718910136233,21.7,3.6,19.9,1.5,17.9,1.098901098901099,15.4,0.9,_result,0
2020-06-18 18:23:54+00:00,10.217608804402202,21.52152152152152,3.6,19.4,1.8018018018018018,17.4,1.4014014014014013,15.4,1.2012012012012012,_result,0
2020-06-18 18:24:04+00:00,10.302575643910977,20.8,3.7037037037037037,20.52052052052052,1.8018018018018018,17.7,1.3,15.515515515515515,0.999000999000999,_result,0
2020-06-18 18:24:14+00:00,10.875,22.9,3.896103896103896,20.72072072072072,1.996007984031936,18.7,1.5,16.4,1.001001001001001,_result,0
2020-06-18 18:24:24+00:00,10.373703287089114,22.2,3.7037037037037037,19.68031968031968,1.5015015015015014,17.9,1.3,15.584415584415584,1.098901098901099,_result,0
2020-06-18 18:24:34+00:00,10.717858929464732,22.2,3.7037037037037037,20.8,1.8018018018018018,18.3,2.6,15.315315315315315,1.001001001001001,_result,0
2020-06-18 18:24:44+00:00,10.492130901823632,21.7,3.6926147704590817,19.8,1.6983016983016983,18.181818181818183,1.3986013986013985,16.4,1.098901098901099,_result,0
2020-06-18 18:24:54+00:00,10.132433783108446,20.77922077922078,3.7037037037037037,19.5,1.7982017982017982,17.51751751751752,1.1011011011011012,15.6,0.9,_result,0
2020-06-18 18:25:04+00:00,10.158889027899413,20.7,3.9,19.7,1.8018018018018018,17.5,1.6,15.1,1.1011011011011012,_result,0
2020-06-18 18:25:14+00:00,9.8375,20.32032032032032,3.5,19.6,1.3986013986013985,17.3,1.0,14.8,0.8,_result,0
2020-06-18 18:25:24+00:00,10.411198600174979,21.7,3.9,19.9,1.6016016016016017,18.181818181818183,1.2,15.8,0.999000999000999,_result,0
2020-06-18 18:25:34+00:00,10.725,23.0,3.7,20.9,1.7982017982017982,17.91791791791792,1.4,16.0,1.001001001001001,_result,0
2020-06-18 18:25:44+00:00,10.347413146713322,22.3,3.7,19.38061938061938,1.6,18.38161838161838,1.3,15.3,0.8991008991008991,_result,0
2020-06-18 18:25:54+00:00,9.964991247811954,20.6,3.6,19.1,1.402805611222445,17.51751751751752,1.1,15.584415584415584,0.8,_result,0
2020-06-18 18:26:04+00:00,10.036245469316336,20.4,4.495504495504496,18.81881881881882,1.5984015984015985,17.382617382617383,1.1,15.615615615615615,0.9,_result,0
2020-06-18 18:26:14+00:00,10.072481879530118,20.97902097902098,3.7,19.68031968031968,1.6,17.51751751751752,1.1,15.284715284715285,0.7,_result,0
2020-06-18 18:26:24+00:00,10.37629703712964,21.22122122122122,3.9,20.02002002002002,1.8,17.882117882117882,1.3,15.8,1.1,_result,0
2020-06-18 18:26:34+00:00,10.448693913260842,21.37862137862138,4.704704704704705,19.98001998001998,1.5984015984015985,18.11811811811812,1.3,15.6,0.9,_result,0
2020-06-18 18:26:44+00:00,10.934766308422894,23.9,3.796203796203796,20.7,1.8,18.6,1.3986013986013985,16.3,1.0,_result,0
2020-06-18 18:26:54+00:00,10.071312398348555,20.72072072072072,4.004004004004004,19.71971971971972,1.2024048096192386,17.5,1.001001001001001,15.615615615615615,0.8,_result,0
2020-06-18 18:27:04+00:00,10.4,21.6,3.8,20.0,1.898101898101898,18.0,1.2,15.8,0.9009009009009009,_result,0
2020-06-18 18:27:14+00:00,9.960009997500626,20.7,3.6,19.2,1.6,17.6,1.1988011988011988,14.785214785214785,1.0,_result,0
2020-06-18 18:27:24+00:00,10.309922519370158,21.4,3.6963036963036964,19.58041958041958,1.6,18.48151848151848,1.1022044088176353,15.515515515515515,0.999000999000999,_result,0
2020-06-18 18:27:34+00:00,10.165041260315078,21.2,3.3,20.22022022022022,1.6,17.51751751751752,1.098901098901099,15.584415584415584,0.9009009009009009,_result,0
2020-06-18 18:27:44+00:00,10.638829853731716,23.3,3.6,20.1,1.8018018018018018,18.1,1.3,16.0,0.9,_result,0
2020-06-18 18:27:54+00:00,10.025,20.4,3.7,19.4,1.6,17.3,1.3,15.5,1.0,_result,0
2020-06-18 18:28:04+00:00,10.284928767808047,21.7,3.7,19.4,1.7982017982017982,17.882117882117882,1.2,15.6,1.0,_result,0
2020-06-18 18:28:14+00:00,9.766162310866575,20.5,3.4034034034034035,19.08091908091908,1.3013013013013013,16.83366733466934,1.0,15.2,0.8,_result,0
2020-06-18 18:28:24+00:00,10.829377966525106,22.4,3.7,20.8,1.998001998001998,18.681318681318682,1.4,16.6,1.098901098901099,_result,0
2020-06-18 18:28:34+00:00,10.503938977116418,22.8,3.6,20.0,1.7,18.01801801801802,1.1,15.8,0.999000999000999,_result,0
2020-06-18 18:28:44+00:00,10.925,23.5,3.896103896103896,21.3,1.7,18.581418581418582,1.3,16.3,0.8016032064128257,_result,0
2020-06-18 18:28:54+00:00,11.147213196700825,22.07792207792208,4.4,21.02102102102102,1.6,21.1,1.0,17.1,0.7992007992007992,_result,0
2020-06-18 18:29:04+00:00,9.592296148074038,20.0,3.5035035035035036,18.9,1.7017017017017018,15.6,1.4,14.5,1.2012012012012012,_result,0
2020-06-18 18:29:14+00:00,9.031855090568396,19.3,2.9,17.882117882117882,1.2974051896207586,16.1,0.999000999000999,13.0,0.7992007992007992,_result,0
2020-06-18 18:29:24+00:00,9.27847942978617,19.4,2.997002997002997,18.41841841841842,1.3013013013013013,16.9,0.9009009009009009,13.613613613613614,0.7,_result,0
2020-06-18 18:29:34+00:00,9.402350587646911,20.52052052052052,3.003003003003003,19.4,1.3013013013013013,15.8,1.0,13.386613386613387,0.8,_result,0
2020-06-18 18:29:44+00:00,9.948756405449318,21.7,3.1,19.68031968031968,1.7,16.9,1.2,14.3,1.0,_result,0
